#adm2+name+i_spa+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_spa+is_latn,#adm2+name+alt2+i_spa+is_latn,#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Venustiano Carranza,MX16103,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Villamar,MX16104,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Vista Hermosa,MX16105,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Yurécuaro,MX16106,Yurecuaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Zacapu,MX16107,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Zamora,MX16108,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Zináparo,MX16109,Zinaparo,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Zinapécuaro,MX16110,Zinapecuaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Ziracuaretiro,MX16111,,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Zitácuaro,MX16112,Zitacuaro,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
José Sixto Verduzco,MX16113,Jose Sixto Verduzco,,,Michoacán de Ocampo,MX16,México,MX,2020-06-23,2021-06-23,
Amacuzac,MX17001,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Atlatlahucan,MX17002,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Axochiapan,MX17003,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Ayala,MX17004,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Coatlán del Río,MX17005,Coatlan del Rio,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Cuautla,MX17006,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Cuernavaca,MX17007,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Emiliano Zapata,MX17008,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Huitzilac,MX17009,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Jantetelco,MX17010,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Jiutepec,MX17011,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Jojutla,MX17012,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Jonacatepec,MX17013,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Mazatepec,MX17014,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Miacatlán,MX17015,Miacatlan,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Ocuituco,MX17016,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Puente de Ixtla,MX17017,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Temixco,MX17018,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Tepalcingo,MX17019,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Tepoztlán,MX17020,Tepoztlan,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Tetecala,MX17021,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Tetela del Volcán,MX17022,Tetela del Volcan,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Tlalnepantla,MX17023,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Tlaltizapán de Zapata,MX17024,Tlaltizapan de Zapata,Tlaltizapán,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Tlaquiltenango,MX17025,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Tlayacapan,MX17026,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Totolapan,MX17027,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Xochitepec,MX17028,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Yautepec,MX17029,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Yecapixtla,MX17030,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Zacatepec,MX17031,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Zacualpan,MX17032,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Temoac,MX17033,,,,Morelos,MX17,México,MX,2020-06-23,2021-06-23,
Acaponeta,MX18001,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Ahuacatlán,MX18002,Ahuacatlan,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Amatlán de Cañas,MX18003,Amatlan de Canas,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Compostela,MX18004,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Huajicori,MX18005,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Ixtlán del Río,MX18006,Ixtlan del Rio,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Jala,MX18007,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Xalisco,MX18008,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Del Nayar,MX18009,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Rosamorada,MX18010,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Ruíz,MX18011,Ruiz,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
San Blas,MX18012,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
San Pedro Lagunillas,MX18013,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Santa María del Oro,MX18014,Santa Maria del Oro,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Santiago Ixcuintla,MX18015,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Tecuala,MX18016,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Tepic,MX18017,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Tuxpan,MX18018,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
La Yesca,MX18019,,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Bahía de Banderas,MX18020,Bahia de Banderas,,,Nayarit,MX18,México,MX,2020-06-23,2021-06-23,
Abasolo,MX19001,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Agualeguas,MX19002,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Los Aldamas,MX19003,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Allende,MX19004,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Anáhuac,MX19005,Anahuac,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Apodaca,MX19006,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Aramberri,MX19007,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Bustamante,MX19008,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Cadereyta Jiménez,MX19009,Cadereyta Jimenez,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
El Carmen,MX19010,,Carmen,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Cerralvo,MX19011,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Ciénega de Flores,MX19012,Cienega de Flores,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
China,MX19013,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Doctor Arroyo,MX19014,,Dr. Arroyo,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Doctor Coss,MX19015,,Dr. Coss,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Doctor González,MX19016,Doctor Gonzalez,Dr. González,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Galeana,MX19017,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
García,MX19018,Garcia,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
San Pedro Garza García,MX19019,San Pedro Garza Garcia,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
General Bravo,MX19020,,Gral. Bravo,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
General Escobedo,MX19021,,Gral. Escobedo,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
General Terán,MX19022,General Teran,Gral. Terán,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
General Treviño,MX19023,Gral. Trevino,Gral. Treviño,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
General Zaragoza,MX19024,,Gral. Zaragoza,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
General Zuazua,MX19025,,Gral. Zuazua,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Guadalupe,MX19026,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Los Herreras,MX19027,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Higueras,MX19028,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Hualahuises,MX19029,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Iturbide,MX19030,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Juárez,MX19031,Juarez,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Lampazos de Naranjo,MX19032,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Linares,MX19033,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Marín,MX19034,Marin,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Melchor Ocampo,MX19035,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Mier y Noriega,MX19036,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Mina,MX19037,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Montemorelos,MX19038,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Monterrey,MX19039,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Parás,MX19040,Paras,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Pesquería,MX19041,Pesqueria,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Los Ramones,MX19042,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Rayones,MX19043,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Sabinas Hidalgo,MX19044,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Salinas Victoria,MX19045,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
San Nicolás de los Garza,MX19046,San Nicolas de los Garza,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Hidalgo,MX19047,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Santa Catarina,MX19048,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Santiago,MX19049,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Vallecillo,MX19050,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Villaldama,MX19051,,,,Nuevo León,MX19,México,MX,2020-06-23,2021-06-23,
Abejones,MX20001,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Acatlán de Pérez Figueroa,MX20002,Acatlán de Perez Figueroa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Asunción Cacalotepec,MX20003,Asuncion Cacalotepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Asunción Cuyotepeji,MX20004,Asuncion Cuyotepeji,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Asunción Ixtaltepec,MX20005,Asuncion Ixtaltepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Asunción Nochixtlán,MX20006,Asuncion Nochixtlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Asunción Ocotlán,MX20007,Asuncion Ocotlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Asunción Tlacolulita,MX20008,Asuncion Tlacolulita,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Ayotzintepec,MX20009,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
El Barrio de la Soledad,MX20010,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Calihualá,MX20011,Calihuala,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Candelaria Loxicha,MX20012,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Ciénega de Zimatlán,MX20013,Cienega de Zimatlán,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Ciudad Ixtepec,MX20014,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Coatecas Altas,MX20015,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Coicoyán de las Flores,MX20016,Coicoyan de las Flores,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
La Compañía,MX20017,La Compania,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Concepción Buenavista,MX20018,Concepcion Buenavista,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Concepción Pápalo,MX20019,Concepcion Papalo,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Constancia del Rosario,MX20020,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Cosolapa,MX20021,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Cosoltepec,MX20022,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Cuilápam de Guerrero,MX20023,Cuilapam de Guerrero,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Cuyamecalco Villa de Zaragoza,MX20024,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Chahuites,MX20025,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Chalcatongo de Hidalgo,MX20026,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Chiquihuitlán de Benito Juárez,MX20027,Chiquihuitlan de Benito Juarez,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Heroica Ciudad de Ejutla de Crespo,MX20028,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Eloxochitlán de Flores Magón,MX20029,Eloxochitlan de Flores Magon,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
El Espinal,MX20030,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Tamazulápam del Espíritu Santo,MX20031,Tamazulapam del Espiritu Santo,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Fresnillo de Trujano,MX20032,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Guadalupe Etla,MX20033,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Guadalupe de Ramírez,MX20034,Guadalupe de Ramirez,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Guelatao de Juárez,MX20035,Guelatao de Juarez,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Guevea de Humboldt,MX20036,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Mesones Hidalgo,MX20037,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Villa Hidalgo,MX20038,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Heroica Ciudad de Huajuapan de León,MX20039,Heroica Ciudad de Huajuapan de Leon,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Huautepec,MX20040,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Huautla de Jiménez,MX20041,Huautla de Jimenez,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Ixtlán de Juárez,MX20042,Ixtlan de Juarez,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Heroica Ciudad de Juchitán de Zaragoza,MX20043,Heroica Ciudad de Juchitan de Zaragoza,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Loma Bonita,MX20044,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Magdalena Apasco,MX20045,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Magdalena Jaltepec,MX20046,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Magdalena Jicotlán,MX20047,Santa Magdalena Jicotlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Magdalena Mixtepec,MX20048,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Magdalena Ocotlán,MX20049,Magdalena Ocotlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Magdalena Peñasco,MX20050,Magdalena Penasco,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Magdalena Teitipac,MX20051,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Magdalena Tequisistlán,MX20052,Magdalena Tequisistlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Magdalena Tlacotepec,MX20053,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Magdalena Zahuatlán,MX20054,Magdalena Zahuatlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Mariscala de Juárez,MX20055,Mariscala de Juarez,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Mártires de Tacubaya,MX20056,Martires de Tacubaya,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Matías Romero Avendaño,MX20057,Matias Romero Avendano,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Mazatlán Villa de Flores,MX20058,Mazatlan Villa de Flores,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Miahuatlán de Porfirio Díaz,MX20059,Miahuatlan de Porfirio Diaz,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Mixistlán de la Reforma,MX20060,Mixistlan de la Reforma,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Monjas,MX20061,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Natividad,MX20062,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Nazareno Etla,MX20063,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Nejapa de Madero,MX20064,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Ixpantepec Nieves,MX20065,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Niltepec,MX20066,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Oaxaca de Juárez,MX20067,Oaxaca de Juarez,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Ocotlán de Morelos,MX20068,Ocotlan de Morelos,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
La Pe,MX20069,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Pinotepa de Don Luis,MX20070,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Pluma Hidalgo,MX20071,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San José del Progreso,MX20072,San Jose del Progreso,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Putla Villa de Guerrero,MX20073,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Quioquitani,MX20074,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Reforma de Pineda,MX20075,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
La Reforma,MX20076,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Reyes Etla,MX20077,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Rojas de Cuauhtémoc,MX20078,Rojas de Cuauhtemoc,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Salina Cruz,MX20079,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Agustín Amatengo,MX20080,San Agustin Amatengo,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Agustín Atenango,MX20081,San Agustin Atenango,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Agustín Chayuco,MX20082,San Agustin Chayuco,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Agustín de las Juntas,MX20083,San Agustin de las Juntas,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Agustín Etla,MX20084,San Agustin Etla,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Agustín Loxicha,MX20085,San Agustin Loxicha,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Agustín Tlacotepec,MX20086,San Agustin Tlacotepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Agustín Yatareni,MX20087,San Agustin Yatareni,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Cabecera Nueva,MX20088,San Andres Cabecera Nueva,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Dinicuiti,MX20089,San Andres Dinicuiti,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Huaxpaltepec,MX20090,San Andres Huaxpaltepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Huayápam,MX20091,San Andres Huayápam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Ixtlahuaca,MX20092,San Andres Ixtlahuaca,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Lagunas,MX20093,San Andres Lagunas,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Nuxiño,MX20094,San Andres Nuxino,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Paxtlán,MX20095,San Andres Paxtlán,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Sinaxtla,MX20096,San Andres Sinaxtla,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Solaga,MX20097,San Andres Solaga,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Teotilálpam,MX20098,San Andres Teotilálpam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Tepetlapa,MX20099,San Andres Tepetlapa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Yaá,MX20100,San Andres Yaá,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Zabache,MX20101,San Andres Zabache,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Andrés Zautla,MX20102,San Andres Zautla,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Antonino Castillo Velasco,MX20103,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Antonino el Alto,MX20104,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Antonino Monte Verde,MX20105,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Antonio Acutla,MX20106,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Antonio de la Cal,MX20107,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Antonio Huitepec,MX20108,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Antonio Nanahuatípam,MX20109,San Antonio Nanahuatipam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Antonio Sinicahua,MX20110,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Antonio Tepetlapa,MX20111,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Baltazar Chichicápam,MX20112,San Baltazar Chichicapam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Baltazar Loxicha,MX20113,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Baltazar Yatzachi el Bajo,MX20114,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Bartolo Coyotepec,MX20115,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Bartolomé Ayautla,MX20116,San Bartolome Ayautla,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Bartolomé Loxicha,MX20117,San Bartolome Loxicha,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Bartolomé Quialana,MX20118,San Bartolome Quialana,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Bartolomé Yucuañe,MX20119,San Bartolome Yucuane,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Bartolomé Zoogocho,MX20120,San Bartolome Zoogocho,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Bartolo Soyaltepec,MX20121,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Bartolo Yautepec,MX20122,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Bernardo Mixtepec,MX20123,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Blas Atempa,MX20124,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Carlos Yautepec,MX20125,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Cristóbal Amatlán,MX20126,San Cristobal Amatlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Cristóbal Amoltepec,MX20127,San Cristobal Amoltepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Cristóbal Lachirioag,MX20128,San Cristobal Lachirioag,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Cristóbal Suchixtlahuaca,MX20129,San Cristobal Suchixtlahuaca,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Dionisio del Mar,MX20130,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Dionisio Ocotepec,MX20131,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Dionisio Ocotlán,MX20132,San Dionisio Ocotlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Esteban Atatlahuca,MX20133,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Felipe Jalapa de Díaz,MX20134,San Felipe Jalapa de Diaz,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Felipe Tejalápam,MX20135,San Felipe Tejalapam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Felipe Usila,MX20136,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Francisco Cahuacuá,MX20137,San Francisco Cahuacua,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Francisco Cajonos,MX20138,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Francisco Chapulapa,MX20139,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Francisco Chindúa,MX20140,San Francisco Chindua,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Francisco del Mar,MX20141,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Francisco Huehuetlán,MX20142,San Francisco Huehuetlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Francisco Ixhuatán,MX20143,San Francisco Ixhuatan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Francisco Jaltepetongo,MX20144,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
