qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,spa-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:218:3:131050,131050,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1310,1603:45:16:218:3:131050,Pajan,EC131050,Pajan,EC1310,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131051,131051,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1310,1603:45:16:218:3:131051,Campozano (La Palma de Pajan),EC131051,Pajan,EC1310,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131052,131052,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1310,1603:45:16:218:3:131052,Cascol,EC131052,Pajan,EC1310,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131053,131053,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1310,1603:45:16:218:3:131053,Guale,EC131053,Pajan,EC1310,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131054,131054,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1310,1603:45:16:218:3:131054,Lascano,EC131054,Pajan,EC1310,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131150,131150,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1311,1603:45:16:218:3:131150,Pichincha,EC131150,Pichincha,EC1311,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131151,131151,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1311,1603:45:16:218:3:131151,Barraganete,EC131151,Pichincha,EC1311,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131152,131152,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1311,1603:45:16:218:3:131152,San Sebastian,EC131152,Pichincha,EC1311,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131250,131250,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1312,1603:45:16:218:3:131250,Rocafuerte,EC131250,Rocafuerte,EC1312,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131350,131350,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1313,1603:45:16:218:3:131350,Santa Ana de Vuelta Larga,EC131350,Santa Ana,EC1313,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131351,131351,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1313,1603:45:16:218:3:131351,Ayacucho,EC131351,Santa Ana,EC1313,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131352,131352,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1313,1603:45:16:218:3:131352,Honorato Vasquez (Cab en Vasquez),EC131352,Santa Ana,EC1313,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131353,131353,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1313,1603:45:16:218:3:131353,La Union,EC131353,Santa Ana,EC1313,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131355,131355,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1313,1603:45:16:218:3:131355,San Pablo (Cab en Pueblo Nuevo),EC131355,Santa Ana,EC1313,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131450,131450,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1314,1603:45:16:218:3:131450,Bahia de Caraquez,EC131450,Sucre,EC1314,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131453,131453,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1314,1603:45:16:218:3:131453,Charapoto,EC131453,Sucre,EC1314,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131457,131457,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1314,1603:45:16:218:3:131457,San Isidro,EC131457,Sucre,EC1314,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131550,131550,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1315,1603:45:16:218:3:131550,Tosagua,EC131550,Tosagua,EC1315,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131551,131551,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1315,1603:45:16:218:3:131551,Bachillero,EC131551,Tosagua,EC1315,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131552,131552,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1315,1603:45:16:218:3:131552,Angel Pedro Giler (La Estancilla),EC131552,Tosagua,EC1315,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131650,131650,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1316,1603:45:16:218:3:131650,Sucre,EC131650,24 de Mayo,EC1316,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131651,131651,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1316,1603:45:16:218:3:131651,Bellavista,EC131651,24 de Mayo,EC1316,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131652,131652,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1316,1603:45:16:218:3:131652,Noboa,EC131652,24 de Mayo,EC1316,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131653,131653,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1316,1603:45:16:218:3:131653,Arq. Sixto Duran Ballen,EC131653,24 de Mayo,EC1316,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131750,131750,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1317,1603:45:16:218:3:131750,Pedernales,EC131750,Pedernales,EC1317,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131751,131751,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1317,1603:45:16:218:3:131751,Cojimies,EC131751,Pedernales,EC1317,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131752,131752,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1317,1603:45:16:218:3:131752,10 de Agosto,EC131752,Pedernales,EC1317,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131753,131753,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1317,1603:45:16:218:3:131753,Atahualpa,EC131753,Pedernales,EC1317,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131850,131850,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1318,1603:45:16:218:3:131850,Olmedo,EC131850,Olmedo,EC1318,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131950,131950,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1319,1603:45:16:218:3:131950,Puerto Lopez,EC131950,Puerto Lopez,EC1319,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131951,131951,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1319,1603:45:16:218:3:131951,Machalilla,EC131951,Puerto Lopez,EC1319,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:131952,131952,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1319,1603:45:16:218:3:131952,Salango,EC131952,Puerto Lopez,EC1319,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:132050,132050,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1320,1603:45:16:218:3:132050,Jama,EC132050,Jama,EC1320,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:132150,132150,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1321,1603:45:16:218:3:132150,Jaramijo,EC132150,Jaramijo,EC1321,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:132250,132250,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1322,1603:45:16:218:3:132250,San Vicente,EC132250,San Vicente,EC1322,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:132251,132251,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1322,1603:45:16:218:3:132251,Canoa,EC132251,San Vicente,EC1322,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140150,140150,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1401,1603:45:16:218:3:140150,Macas,EC140150,Morona,EC1401,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140151,140151,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1401,1603:45:16:218:3:140151,Alshi (Cab en 9 de Octubre),EC140151,Morona,EC1401,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140153,140153,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1401,1603:45:16:218:3:140153,General Proaño,EC140153,Morona,EC1401,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140156,140156,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1401,1603:45:16:218:3:140156,San Isidro,EC140156,Morona,EC1401,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140157,140157,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1401,1603:45:16:218:3:140157,Sevilla Don Bosco,EC140157,Morona,EC1401,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140158,140158,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1401,1603:45:16:218:3:140158,Sinai,EC140158,Morona,EC1401,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140160,140160,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1401,1603:45:16:218:3:140160,Zuña (Zuñac),EC140160,Morona,EC1401,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140162,140162,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1401,1603:45:16:218:3:140162,Cuchaentza,EC140162,Morona,EC1401,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140164,140164,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1401,1603:45:16:218:3:140164,Rio Blanco,EC140164,Morona,EC1401,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140250,140250,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1402,1603:45:16:218:3:140250,Gualaquiza,EC140250,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140251,140251,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1402,1603:45:16:218:3:140251,Amazonas (Rosario de Cuyes),EC140251,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140252,140252,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1402,1603:45:16:218:3:140252,Bermejos,EC140252,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140253,140253,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1402,1603:45:16:218:3:140253,Bomboiza,EC140253,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140254,140254,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1402,1603:45:16:218:3:140254,Chiguinda,EC140254,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140255,140255,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1402,1603:45:16:218:3:140255,El Rosario,EC140255,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140256,140256,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1402,1603:45:16:218:3:140256,Nueva Tarqui,EC140256,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140257,140257,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1402,1603:45:16:218:3:140257,San Miguel de Cuyes,EC140257,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140258,140258,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1402,1603:45:16:218:3:140258,El Ideal,EC140258,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140350,140350,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1403,1603:45:16:218:3:140350,Gral. Leonidas Plaza Gutierrez,EC140350,Limon Indanza,EC1403,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140351,140351,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1403,1603:45:16:218:3:140351,Indanza,EC140351,Limon Indanza,EC1403,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140353,140353,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1403,1603:45:16:218:3:140353,San Antonio (Cab en San Antonio Centro),EC140353,Limon Indanza,EC1403,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140356,140356,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1403,1603:45:16:218:3:140356,San Miguel de Conchay,EC140356,Limon Indanza,EC1403,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140357,140357,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1403,1603:45:16:218:3:140357,Sta Susana de Chiviaza (Cab en Chiviaza),EC140357,Limon Indanza,EC1403,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140358,140358,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1403,1603:45:16:218:3:140358,Yunganza (Cab en El Rosario),EC140358,Limon Indanza,EC1403,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140450,140450,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1404,1603:45:16:218:3:140450,Palora (Metzera),EC140450,Palora,EC1404,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140451,140451,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1404,1603:45:16:218:3:140451,Arapicos,EC140451,Palora,EC1404,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140452,140452,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1404,1603:45:16:218:3:140452,Cumanda (Cab en Colonia Agricola Sevilla del Oro),EC140452,Palora,EC1404,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140454,140454,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1404,1603:45:16:218:3:140454,Sangay (Cab en Nayamanaca),EC140454,Palora,EC1404,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140455,140455,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1404,1603:45:16:218:3:140455,16 de Agosto,EC140455,Palora,EC1404,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140550,140550,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1405,1603:45:16:218:3:140550,Santiago de Mendez,EC140550,Santiago,EC1405,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140551,140551,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1405,1603:45:16:218:3:140551,Copal,EC140551,Santiago,EC1405,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140552,140552,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1405,1603:45:16:218:3:140552,Chupianza,EC140552,Santiago,EC1405,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140553,140553,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1405,1603:45:16:218:3:140553,Patuca,EC140553,Santiago,EC1405,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140554,140554,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1405,1603:45:16:218:3:140554,San Luis de El Acho (Cab en El Acho),EC140554,Santiago,EC1405,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140556,140556,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1405,1603:45:16:218:3:140556,Tayuza,EC140556,Santiago,EC1405,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140557,140557,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1405,1603:45:16:218:3:140557,San Francisco de Chinimbimi,EC140557,Santiago,EC1405,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140650,140650,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1406,1603:45:16:218:3:140650,Sucua,EC140650,Sucua,EC1406,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140651,140651,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1406,1603:45:16:218:3:140651,Asuncion,EC140651,Sucua,EC1406,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140652,140652,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1406,1603:45:16:218:3:140652,Huambi,EC140652,Sucua,EC1406,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140655,140655,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1406,1603:45:16:218:3:140655,Santa Marianita de Jesus,EC140655,Sucua,EC1406,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140750,140750,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1407,1603:45:16:218:3:140750,Huamboya,EC140750,Huamboya,EC1407,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140751,140751,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1407,1603:45:16:218:3:140751,Chiguaza,EC140751,Huamboya,EC1407,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140850,140850,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1408,1603:45:16:218:3:140850,San Juan Bosco,EC140850,San Juan Bosco,EC1408,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140851,140851,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1408,1603:45:16:218:3:140851,Pan de Azucar,EC140851,San Juan Bosco,EC1408,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140852,140852,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1408,1603:45:16:218:3:140852,San Carlos de Limon,EC140852,San Juan Bosco,EC1408,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140853,140853,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1408,1603:45:16:218:3:140853,San Jacinto de Wakambeis,EC140853,San Juan Bosco,EC1408,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140854,140854,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1408,1603:45:16:218:3:140854,Santiago de Pananza,EC140854,San Juan Bosco,EC1408,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140950,140950,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1409,1603:45:16:218:3:140950,Taisha,EC140950,Taisha,EC1409,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140951,140951,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1409,1603:45:16:218:3:140951,Huasaga (Cab en Wampuik),EC140951,Taisha,EC1409,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140952,140952,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1409,1603:45:16:218:3:140952,Macuma,EC140952,Taisha,EC1409,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140953,140953,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1409,1603:45:16:218:3:140953,Tuutinentza,EC140953,Taisha,EC1409,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:140954,140954,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1409,1603:45:16:218:3:140954,Pumpuentsa,EC140954,Taisha,EC1409,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:141050,141050,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1410,1603:45:16:218:3:141050,Logroño,EC141050,Logroðo,EC1410,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:141051,141051,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1410,1603:45:16:218:3:141051,Yaupi,EC141051,Logroðo,EC1410,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:141052,141052,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1410,1603:45:16:218:3:141052,Shimpis,EC141052,Logroðo,EC1410,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:141150,141150,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1411,1603:45:16:218:3:141150,Pablo Sexto,EC141150,Pablo Sexto,EC1411,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:141250,141250,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1412,1603:45:16:218:3:141250,Santiago,EC141250,Tiwintza,EC1412,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:141251,141251,1603:45:16:218:0,1603:45:16:218:1:14,1603:45:16:218:2:1412,1603:45:16:218:3:141251,San Jose de Morona,EC141251,Tiwintza,EC1412,Morona Santiago,EC14,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:150150,150150,1603:45:16:218:0,1603:45:16:218:1:15,1603:45:16:218:2:1501,1603:45:16:218:3:150150,Tena,EC150150,Tena,EC1501,Napo,EC15,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:150151,150151,1603:45:16:218:0,1603:45:16:218:1:15,1603:45:16:218:2:1501,1603:45:16:218:3:150151,Ahuano,EC150151,Tena,EC1501,Napo,EC15,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:150153,150153,1603:45:16:218:0,1603:45:16:218:1:15,1603:45:16:218:2:1501,1603:45:16:218:3:150153,Chontapunta,EC150153,Tena,EC1501,Napo,EC15,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:150154,150154,1603:45:16:218:0,1603:45:16:218:1:15,1603:45:16:218:2:1501,1603:45:16:218:3:150154,Pano,EC150154,Tena,EC1501,Napo,EC15,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:150155,150155,1603:45:16:218:0,1603:45:16:218:1:15,1603:45:16:218:2:1501,1603:45:16:218:3:150155,Puerto Misahualli,EC150155,Tena,EC1501,Napo,EC15,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:150156,150156,1603:45:16:218:0,1603:45:16:218:1:15,1603:45:16:218:2:1501,1603:45:16:218:3:150156,Puerto Napo,EC150156,Tena,EC1501,Napo,EC15,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:150157,150157,1603:45:16:218:0,1603:45:16:218:1:15,1603:45:16:218:2:1501,1603:45:16:218:3:150157,Talag,EC150157,Tena,EC1501,Napo,EC15,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:150158,150158,1603:45:16:218:0,1603:45:16:218:1:15,1603:45:16:218:2:1501,1603:45:16:218:3:150158,San Juan de Muyuna,EC150158,Tena,EC1501,Napo,EC15,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:150350,150350,1603:45:16:218:0,1603:45:16:218:1:15,1603:45:16:218:2:1503,1603:45:16:218:3:150350,Archidona,EC150350,Archidona,EC1503,Napo,EC15,Ecuador (el),EC,2018-12-17,2019-07-31,
