#adm3+name+i_es,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_es,#adm3+name+alt2+i_es,#adm2+name+i_es,#adm2+code+v_pcode,#adm1+name+i_es,#adm1+code+v_pcode,#country+name+i_es,#country+code+v_iso2,#date+start,#date+updated,#date+end
Bernal,PE200803,,,,Sechura,PE2008,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Cristo Nos Valga,PE200804,,,,Sechura,PE2008,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Vice,PE200805,,,,Sechura,PE2008,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Rinconada Llicuar,PE200806,,,,Sechura,PE2008,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Puno,PE210101,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Acora,PE210102,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Amantani,PE210103,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Atuncolla,PE210104,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Capachica,PE210105,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Chucuito,PE210106,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Coata,PE210107,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Huata,PE210108,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Mañazo,PE210109,Manazo,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Paucarcolla,PE210110,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Pichacani,PE210111,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Plateria,PE210112,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
San Antonio,PE210113,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Tiquillaca,PE210114,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Vilque,PE210115,,,,Puno,PE2101,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Azangaro,PE210201,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Achaya,PE210202,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Arapa,PE210203,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Asillo,PE210204,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Caminaca,PE210205,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Chupa,PE210206,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Jose Domingo Choquehuanca,PE210207,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Muñani,PE210208,Munani,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Potoni,PE210209,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Saman,PE210210,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
San Anton,PE210211,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
San Jose,PE210212,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
San Juan de Salinas,PE210213,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Santiago de Pupuja,PE210214,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Tirapata,PE210215,,,,Azangaro,PE2102,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Macusani,PE210301,,,,Carabaya,PE2103,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Ajoyani,PE210302,,,,Carabaya,PE2103,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Ayapata,PE210303,,,,Carabaya,PE2103,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Coasa,PE210304,,,,Carabaya,PE2103,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Corani,PE210305,,,,Carabaya,PE2103,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Crucero,PE210306,,,,Carabaya,PE2103,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Ituata,PE210307,,,,Carabaya,PE2103,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Ollachea,PE210308,,,,Carabaya,PE2103,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
San Gaban,PE210309,,,,Carabaya,PE2103,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Usicayos,PE210310,,,,Carabaya,PE2103,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Juli,PE210401,,,,Chucuito,PE2104,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Desaguadero,PE210402,,,,Chucuito,PE2104,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Huacullani,PE210403,,,,Chucuito,PE2104,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Kelluyo,PE210404,,,,Chucuito,PE2104,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Pisacoma,PE210405,,,,Chucuito,PE2104,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Pomata,PE210406,,,,Chucuito,PE2104,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Zepita,PE210407,,,,Chucuito,PE2104,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Ilave,PE210501,,,,El Collao,PE2105,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Capazo,PE210502,,,,El Collao,PE2105,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Pilcuyo,PE210503,,,,El Collao,PE2105,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Santa Rosa,PE210504,,,,El Collao,PE2105,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Conduriri,PE210505,,,,El Collao,PE2105,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Huancane,PE210601,,,,Huancane,PE2106,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Cojata,PE210602,,,,Huancane,PE2106,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Huatasani,PE210603,,,,Huancane,PE2106,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Inchupalla,PE210604,,,,Huancane,PE2106,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Pusi,PE210605,,,,Huancane,PE2106,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Rosaspata,PE210606,,,,Huancane,PE2106,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Taraco,PE210607,,,,Huancane,PE2106,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Vilque Chico,PE210608,,,,Huancane,PE2106,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Lampa,PE210701,,,,Lampa,PE2107,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Cabanilla,PE210702,,,,Lampa,PE2107,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Calapuja,PE210703,,,,Lampa,PE2107,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Nicasio,PE210704,,,,Lampa,PE2107,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Ocuviri,PE210705,,,,Lampa,PE2107,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Palca,PE210706,,,,Lampa,PE2107,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Paratia,PE210707,,,,Lampa,PE2107,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Pucara,PE210708,,,,Lampa,PE2107,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Santa Lucia,PE210709,,,,Lampa,PE2107,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Vilavila,PE210710,,,,Lampa,PE2107,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Ayaviri,PE210801,,,,Melgar,PE2108,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Antauta,PE210802,,,,Melgar,PE2108,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Cupi,PE210803,,,,Melgar,PE2108,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Llalli,PE210804,,,,Melgar,PE2108,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Macari,PE210805,,,,Melgar,PE2108,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Nuñoa,PE210806,Nunoa,,,Melgar,PE2108,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Orurillo,PE210807,,,,Melgar,PE2108,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Santa Rosa,PE210808,,,,Melgar,PE2108,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Umachiri,PE210809,,,,Melgar,PE2108,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Moho,PE210901,,,,Moho,PE2109,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Conima,PE210902,,,,Moho,PE2109,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Huayrapata,PE210903,,,,Moho,PE2109,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Tilali,PE210904,,,,Moho,PE2109,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Putina,PE211001,,,,San Antonio de Putina,PE2110,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Ananea,PE211002,,,,San Antonio de Putina,PE2110,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Pedro Vilca Apaza,PE211003,,,,San Antonio de Putina,PE2110,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Quilcapuncu,PE211004,,,,San Antonio de Putina,PE2110,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Sina,PE211005,,,,San Antonio de Putina,PE2110,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Juliaca,PE211101,,,,San Roman,PE2111,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Cabana,PE211102,,,,San Roman,PE2111,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Cabanillas,PE211103,,,,San Roman,PE2111,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Caracoto,PE211104,,,,San Roman,PE2111,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
San Miguel,PE211105,,,,San Roman,PE2111,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Sandia,PE211201,,,,Sandia,PE2112,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Cuyocuyo,PE211202,,,,Sandia,PE2112,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Limbani,PE211203,,,,Sandia,PE2112,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Patambuco,PE211204,,,,Sandia,PE2112,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Phara,PE211205,,,,Sandia,PE2112,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Quiaca,PE211206,,,,Sandia,PE2112,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
San Juan del Oro,PE211207,,,,Sandia,PE2112,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Yanahuaya,PE211208,,,,Sandia,PE2112,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Alto Inambari,PE211209,,,,Sandia,PE2112,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Putina Punco,PE211210,,,,Sandia,PE2112,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Yunguyo,PE211301,,,,Yunguyo,PE2113,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Anapia,PE211302,,,,Yunguyo,PE2113,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Copani,PE211303,,,,Yunguyo,PE2113,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Cuturapi,PE211304,,,,Yunguyo,PE2113,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Ollaraya,PE211305,,,,Yunguyo,PE2113,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Tinicachi,PE211306,,,,Yunguyo,PE2113,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Unicachi,PE211307,,,,Yunguyo,PE2113,Puno,PE21,Perú (el),PE,2015-07-24,2020-07-17,
Moyobamba,PE220101,,,,Moyobamba,PE2201,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Calzada,PE220102,,,,Moyobamba,PE2201,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Habana,PE220103,,,,Moyobamba,PE2201,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Jepelacio,PE220104,,,,Moyobamba,PE2201,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Soritor,PE220105,,,,Moyobamba,PE2201,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Yantalo,PE220106,,,,Moyobamba,PE2201,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Bellavista,PE220201,,,,Bellavista,PE2202,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Alto Biavo,PE220202,,,,Bellavista,PE2202,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Bajo Biavo,PE220203,,,,Bellavista,PE2202,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Huallaga,PE220204,,,,Bellavista,PE2202,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
San Pablo,PE220205,,,,Bellavista,PE2202,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
San Rafael,PE220206,,,,Bellavista,PE2202,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
San Jose de Sisa,PE220301,,,,El Dorado,PE2203,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Agua Blanca,PE220302,,,,El Dorado,PE2203,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
San Martin,PE220303,,,,El Dorado,PE2203,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Santa Rosa,PE220304,,,,El Dorado,PE2203,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Shatoja,PE220305,,,,El Dorado,PE2203,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Saposoa,PE220401,,,,Huallaga,PE2204,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Alto Saposoa,PE220402,,,,Huallaga,PE2204,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
El Eslabon,PE220403,,,,Huallaga,PE2204,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Piscoyacu,PE220404,,,,Huallaga,PE2204,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Sacanche,PE220405,,,,Huallaga,PE2204,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Tingo de Saposoa,PE220406,,,,Huallaga,PE2204,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Lamas,PE220501,,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Alonso de Alvarado,PE220502,,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Barranquita,PE220503,,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Caynarachi,PE220504,,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Cuñumbuqui,PE220505,Cunumbuqui,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Pinto Recodo,PE220506,,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Rumisapa,PE220507,,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
San Roque de Cumbaza,PE220508,,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Shanao,PE220509,,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Tabalosos,PE220510,,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Zapatero,PE220511,,,,Lamas,PE2205,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Juanjui,PE220601,,,,Mariscal Caceres,PE2206,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Campanilla,PE220602,,,,Mariscal Caceres,PE2206,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Huicungo,PE220603,,,,Mariscal Caceres,PE2206,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Pachiza,PE220604,,,,Mariscal Caceres,PE2206,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Pajarillo,PE220605,,,,Mariscal Caceres,PE2206,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Picota,PE220701,,,,Picota,PE2207,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Buenos Aires,PE220702,,,,Picota,PE2207,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Caspisapa,PE220703,,,,Picota,PE2207,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Pilluana,PE220704,,,,Picota,PE2207,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Pucacaca,PE220705,,,,Picota,PE2207,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
San Cristobal,PE220706,,,,Picota,PE2207,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
San Hilarion,PE220707,,,,Picota,PE2207,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Shamboyacu,PE220708,,,,Picota,PE2207,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Tingo de Ponasa,PE220709,,,,Picota,PE2207,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Tres Unidos,PE220710,,,,Picota,PE2207,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Rioja,PE220801,,,,Rioja,PE2208,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Awajun,PE220802,,,,Rioja,PE2208,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Elias Soplin Vargas,PE220803,,,,Rioja,PE2208,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Nueva Cajamarca,PE220804,,,,Rioja,PE2208,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Pardo Miguel,PE220805,,,,Rioja,PE2208,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Posic,PE220806,,,,Rioja,PE2208,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
San Fernando,PE220807,,,,Rioja,PE2208,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Yorongos,PE220808,,,,Rioja,PE2208,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Yuracyacu,PE220809,,,,Rioja,PE2208,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Tarapoto,PE220901,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Alberto Leveau,PE220902,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Cacatachi,PE220903,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Chazuta,PE220904,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Chipurana,PE220905,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
El Porvenir,PE220906,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Huimbayoc,PE220907,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Juan Guerra,PE220908,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
La Banda de Shilcayo,PE220909,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Morales,PE220910,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Papaplaya,PE220911,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
San Antonio,PE220912,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Sauce,PE220913,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Shapaja,PE220914,,,,San Martin,PE2209,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Tocache,PE221001,,,,Tocache,PE2210,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Nuevo Progreso,PE221002,,,,Tocache,PE2210,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Polvora,PE221003,,,,Tocache,PE2210,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Shunte,PE221004,,,,Tocache,PE2210,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Uchiza,PE221005,,,,Tocache,PE2210,San Martin,PE22,Perú (el),PE,2015-07-24,2020-07-17,
Tacna,PE230101,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Alto de la Alianza,PE230102,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Calana,PE230103,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Ciudad Nueva,PE230104,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Inclan,PE230105,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Pachia,PE230106,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Palca,PE230107,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Pocollay,PE230108,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Sama,PE230109,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Coronel Gregorio Albarracin Lanchipa,PE230110,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
La Yarada los Palos,PE230111,,,,Tacna,PE2301,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Candarave,PE230201,,,,Candarave,PE2302,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Cairani,PE230202,,,,Candarave,PE2302,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Camilaca,PE230203,,,,Candarave,PE2302,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Curibaya,PE230204,,,,Candarave,PE2302,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Huanuara,PE230205,,,,Candarave,PE2302,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Quilahuani,PE230206,,,,Candarave,PE2302,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Locumba,PE230301,,,,Jorge Basadre,PE2303,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Ilabaya,PE230302,,,,Jorge Basadre,PE2303,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Ite,PE230303,,,,Jorge Basadre,PE2303,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Tarata,PE230401,,,,Tarata,PE2304,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Heroes Albarracin,PE230402,,,,Tarata,PE2304,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Estique,PE230403,,,,Tarata,PE2304,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Estique-Pampa,PE230404,,,,Tarata,PE2304,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Sitajara,PE230405,,,,Tarata,PE2304,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Susapaya,PE230406,,,,Tarata,PE2304,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Tarucachi,PE230407,,,,Tarata,PE2304,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Ticaco,PE230408,,,,Tarata,PE2304,Tacna,PE23,Perú (el),PE,2015-07-24,2020-07-17,
Tumbes,PE240101,,,,Tumbes,PE2401,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
Corrales,PE240102,,,,Tumbes,PE2401,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
La Cruz,PE240103,,,,Tumbes,PE2401,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
Pampas de Hospital,PE240104,,,,Tumbes,PE2401,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
San Jacinto,PE240105,,,,Tumbes,PE2401,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
San Juan de la Virgen,PE240106,,,,Tumbes,PE2401,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
Zorritos,PE240201,,,,Contralmirante Villar,PE2402,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
Casitas,PE240202,,,,Contralmirante Villar,PE2402,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
Canoas de Punta Sal,PE240203,,,,Contralmirante Villar,PE2402,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
Zarumilla,PE240301,,,,Zarumilla,PE2403,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
Aguas Verdes,PE240302,,,,Zarumilla,PE2403,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
Matapalo,PE240303,,,,Zarumilla,PE2403,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
Papayal,PE240304,,,,Zarumilla,PE2403,Tumbes,PE24,Perú (el),PE,2015-07-24,2020-07-17,
Calleria,PE250101,,,,Coronel Portillo,PE2501,Ucayali,PE25,Perú (el),PE,2015-07-24,2020-07-17,
Campoverde,PE250102,,,,Coronel Portillo,PE2501,Ucayali,PE25,Perú (el),PE,2015-07-24,2020-07-17,
Iparia,PE250103,,,,Coronel Portillo,PE2501,Ucayali,PE25,Perú (el),PE,2015-07-24,2020-07-17,
Masisea,PE250104,,,,Coronel Portillo,PE2501,Ucayali,PE25,Perú (el),PE,2015-07-24,2020-07-17,
Yarinacocha,PE250105,,,,Coronel Portillo,PE2501,Ucayali,PE25,Perú (el),PE,2015-07-24,2020-07-17,
Nueva Requena,PE250106,,,,Coronel Portillo,PE2501,Ucayali,PE25,Perú (el),PE,2015-07-24,2020-07-17,
Manantay,PE250107,,,,Coronel Portillo,PE2501,Ucayali,PE25,Perú (el),PE,2015-07-24,2020-07-17,
